HH_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	MONTH	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	HH_WEIGHT_MS	HH_WEIGHT_FOR_COUNTRY_MS	HH_WEIGHT_FOR_STATE_MS	HH_NON_RESPONSE_MS	HH_NON_RESPONSE_FOR_COUNTRY_MS	HH_NON_RESPONSE_FOR_STATE_MS	AGE_GROUP	OCCUPATION_GROUP	EDUCATION_GROUP	GENDER_GROUP	SIZE_GROUP	TOTAL_INCOME	INCOME_OF_ALL_MEMBERS_FROM_ALL_SOURCES	INCOME_OF_ALL_MEMBERS_FROM_WAGES	INCOME_OF_ALL_MEMBERS_FROM_PENSION	INCOME_OF_ALL_MEMBERS_FROM_DIVIDEND	INCOME_OF_ALL_MEMBERS_FROM_INTEREST	INCOME_OF_ALL_MEMBERS_FROM_FD_PF_INSURANCE	INCOME_OF_HOUSEHOLD_FROM_ALL_SOURCES	INCOME_OF_HOUSEHOLD_FROM_RENT	INCOME_OF_HOUSEHOLD_FROM_SELF_PRODUCTION	INCOME_OF_HOUSEHOLD_FROM_PRIVATE_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_GOVERNMENT_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_IN_KIND_TRANSFERS_FROM_GOVERNMENT	INCOME_OF_HOUSEHOLD_FROM_IN_KIND_TRANSFERS_FROM_NGO	INCOME_OF_HOUSEHOLD_FROM_BUSINESS_PROFIT	INCOME_OF_HOUSEHOLD_FROM_SALE_OF_ASSET	INCOME_OF_HOUSEHOLD_FROM_GAMBLING
75989678	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11756	Nov 2021	Sep 2021	Non-Response	Household not found	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
80444649	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11756	Nov 2021	Sep 2021	Non-Response	Household not found	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
91330621	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11756	Nov 2021	Sep 2021	Non-Response	Household not found	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
40680302	Karnataka	HR 61	Davanagere	RURAL	HR 61_RURAL_R	PSU_ID_11756	Nov 2021	Sep 2021	Non-Response	Household not found	Data Not Available	2751.011687	2751.011687	2751.011687	1.376054	1.376054	1.376054	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
96476003	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Nov 2021	Sep 2021	Non-Response	Refused	Data Not Available	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
64884544	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Wage Labourers	Households of all literates	Male Dominated	4 Members	12500	12500	12500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92344058	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Youngsters - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	3 Members	900	0	0	0	0	0	0	900	0	900	0	0	0	0	0	0	0
72722734	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Others households of Grown-ups	Self-employed Entrepreneurs	Matriculates majority household	Male Majority	3 Members	14000	14000	14000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20255482	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	3 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62900192	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Small/Marginal Farmers	Households of some literates	Male Dominated	4 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17876597	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Nov 2021	Sep 2021	Non-Response	Locked	Data Not Available	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
46941690	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Nov 2021	Sep 2021	Non-Response	Locked	Data Not Available	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
89797713	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Youngsters - dominant	Self-employed Entrepreneurs	Households of all literates	Female Majority	3 Members	14100	13500	13500	0	0	0	0	600	0	0	0	600	0	0	0	0	0
81517042	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Matriculates minority household	Male Majority	3 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20732540	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Nov 2021	Sep 2021	Non-Response	Locked	Data Not Available	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
48952662	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Qualified Self-employed Professionals	Graduates majority household	Male Majority	3 Members	17000	17000	17000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96270261	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Self-employed Entrepreneurs	Households of all literates	Balanced	4 Members	13000	13000	13000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73951751	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Matriculates majority household	Balanced	4 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77253702	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Nov 2021	Sep 2021	Non-Response	Locked	Data Not Available	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
28335676	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9847	Nov 2021	Sep 2021	Non-Response	Locked	Data Not Available	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
85797593	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Youngsters - dominant	Small/Marginal Farmers	Matriculates minority household	Male Dominated	5 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64875652	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Youngsters - dominant	Small/Marginal Farmers	All Matriculates household	Female Majority	5 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89021983	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Youngsters - dominant	Agricultural Labourers	Households of all literates	Male Dominated	5 Members	18000	18000	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15495228	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Self-employed Entrepreneurs	Graduates majority household	Male Majority	3 Members	10000	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49878796	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Small/Marginal Farmers	All Matriculates household	Male Dominated	4 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16077441	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Self-employed Entrepreneurs	Matriculates majority household	Female Majority	3 Members	15200	15200	15200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16769850	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	3 Members	21000	21000	21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40948808	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Agricultural Labourers	Households of all literates	Balanced	4 Members	10500	10500	10500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14914509	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	3 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24693756	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Youngsters - dominant	Small/Marginal Farmers	Households of all literates	Male Dominated	5 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48539207	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Agricultural Labourers	Households of all literates	Female Dominated	4 Members	10500	10500	10500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10509936	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Matriculates minority household	Female Majority	3 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21361242	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Wage Labourers	Households of all literates	Female Dominated	4 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32854393	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Wage Labourers	Households of all literates	Male Majority	3 Members	12000	12000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11246470	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Small/Marginal Farmers	Households of all literates	Male Dominated	4 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78051713	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Matriculates majority household	Female Majority	3 Members	22500	22500	22500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19981059	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Small/Marginal Farmers	Households of all literates	Male Dominated	4 Members	16000	16000	16000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18748948	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Matriculates majority household	Male Majority	3 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50347572	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Youngsters - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	6 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25212043	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	5 Members	22000	22000	22000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56337414	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Small/Marginal Farmers	Matriculates majority household	Male Dominated	4 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57708966	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Self-employed Entrepreneurs	All Matriculates household	Balanced	4 Members	16500	16500	16500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93954495	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Small/Marginal Farmers	Matriculates majority household	Male Dominated	4 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63713243	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Small/Marginal Farmers	Households of all literates	Balanced	4 Members	12500	12500	12500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10479571	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Small/Marginal Farmers	Households of all literates	Balanced	4 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64652740	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Agricultural Labourers	Households of all literates	Balanced	4 Members	19800	19800	19800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88592621	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Graduates minority household	Male Dominated	4 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29400520	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Agricultural Labourers	Households of all literates	Balanced	2 Members	10000	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31853891	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Small/Marginal Farmers	All Matriculates household	Balanced	4 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15536490	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Youngsters - dominant	Self-employed Entrepreneurs	All Matriculates household	Male Dominated	5 Members	12500	12500	12500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78923660	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Agricultural Labourers	Households of all literates	Male Majority	3 Members	18500	18500	18500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24158372	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Agricultural Labourers	Households of all literates	Balanced	4 Members	10500	10500	10500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35505660	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11746	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Self-employed Entrepreneurs	All Matriculates household	Balanced	4 Members	17150	16500	16500	0	0	0	0	650	0	650	0	0	0	0	0	0	0
79753376	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11746	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	3 Members	16500	16500	16500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18318429	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11746	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Self-employed Entrepreneurs	Matriculates majority household	Male Majority	3 Members	14250	13500	13500	0	0	0	0	750	0	750	0	0	0	0	0	0	0
17481074	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11746	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Matriculates majority household	Balanced	2 Members	16500	16500	16500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47361811	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11746	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Others households of Grown-ups	Small Traders/Hawkers	Matriculates minority household	Female Majority	5 Members	16800	16800	16800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15624206	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11746	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Agricultural Labourers	Households of all literates	Female Majority	3 Members	16800	16800	16800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24368782	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11746	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Others households of Grown-ups	Small/Marginal Farmers	Households of all literates	Female Dominated	4 Members	600	0	0	0	0	0	0	600	0	0	0	600	0	0	0	0	0
98674022	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11746	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Agricultural Labourers	All Matriculates household	Only Females	1 Member	13000	13000	13000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49442099	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11746	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Agricultural Labourers	Households of all literates	Male Majority	3 Members	13500	13500	13500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49571913	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11746	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Female Majority	3 Members	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94129286	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11746	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Matriculates minority household	Female Majority	3 Members	600	0	0	0	0	0	0	600	0	0	0	600	0	0	0	0	0
81320205	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11746	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Agricultural Labourers	Matriculates majority household	Balanced	2 Members	12600	12600	12600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14163783	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11746	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Wage Labourers	Matriculates majority household	Balanced	2 Members	14100	13500	13500	0	0	0	0	600	0	0	0	600	0	0	0	0	0
81923948	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11746	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Male Majority	3 Members	15500	15500	15500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18917169	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11746	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Female Majority	3 Members	16500	16500	16500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58621371	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11746	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Agricultural Labourers	Matriculates majority household	Balanced	2 Members	10500	10500	10500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22527106	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11747	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Grown-up - dominant	Agricultural Labourers	Households of all literates	Female Majority	3 Members	22600	22000	22000	0	0	0	0	600	0	0	0	600	0	0	0	0	0
44218563	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11747	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Small/Marginal Farmers	Matriculates majority household	Balanced	2 Members	19100	18500	18500	0	0	0	0	600	0	0	0	600	0	0	0	0	0
32007309	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_11747	Nov 2021	Sep 2021	Accepted	No Failure	N	3282.401323	3282.401323	3282.401323	1.610063	1.610063	1.610063	Balanced households with no Seniors	Self-employed Entrepreneurs	Matriculates majority household	Balanced	4 Members	16800	16800	16800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
