WAVE_NO	HH_ID	MEM_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	MEM_WEIGHT_W	MEM_WEIGHT_FOR_COUNTRY_W	MEM_WEIGHT_FOR_STATE_W	GE15_MEM_WEIGHT_W	GE15_MEM_WEIGHT_FOR_COUNTRY_W	GE15_MEM_WEIGHT_FOR_STATE_W	MEM_NON_RESPONSE_W	MEM_NON_RESPONSE_FOR_COUNTRY_W	MEM_NON_RESPONSE_FOR_STATE_W	GE15_MEM_NON_RESPONSE_W	GE15_MEM_NON_RESPONSE_FOR_COUNTRY_W	GE15_MEM_NON_RESPONSE_FOR_STATE_W	MEMBER_STATUS	REASON_FOR_EMIGRATION_IMMIGRATION	EMIGRATED_IMMIGRATED_FROM_TO_STATE	EMIGRATED_IMMIGRATED_FROM_TO_DISTRICT	EMIGRATED_IMMIGRATED_FROM_TO_REGION_TYPE	WILL_EMIGRATE	WILL_EMIGRATE_REASON	TIME_TO_EMIGRATE	WILL_EMIGRATE_STATE	WILL_EMIGRATE_DISTRICT	WILL_EMIGRATE_REGION_TYPE	GENDER	AGE_YRS	AGE_MTHS	RELATION_WITH_HOH	MARITAL_STATUS	STATE_OF_ORIGIN	RELIGION	CASTE	CASTE_CATEGORY	LITERACY	EDUCATION	DISCIPLINE	HAS_DIPLOMA	DISCIPLINE_OF_DIPLOMA	NATURE_OF_OCCUPATION	INDUSTRY_OF_OCCUPATION	OCCUPATION	EMPLOYMENT_STATUS	EMPLOYMENT_STATUS_SINCE_YRS	EMPLOYMENT_STATUS_SINCE_MTHS	EMPLOYMENT_STATUS_SINCE_DAYS	TYPE_OF_EMPLOYMENT	EMPLOYMENT_ARRANGEMENT	PLACE_OF_WORK	TIME_TO_START_WORKING	TIME_SPENT_ON_WORK_FOR_HH_AND_MEM	TIME_SPENT_ON_WORK_FOR_EMPLOYER	TIME_SPENT_ON_WORK_AS_UNPAID_TRAINEE	TIME_SPENT_ON_WORK_AS_UNPAID_VOLUNTEER	TIME_SPENT_ON_TRAVEL	TIME_SPENT_ON_LEARNING	TIME_SPENT_ON_RELIGIOUS_ACTIVITIES	TIME_SPENT_ON_OUTDOOR_SPORTS	TIME_SPENT_ON_HANGING_OUT_OR_WITH_FRIENDS	TIME_SPENT_ON_INDOOR_ENTERTAINMENT	TIME_SPENT_ON_OTHER_ACTIVITIES_FOR_SELF	IS_HEALTHY	IS_ON_REGULAR_MEDICATION	IS_HOSPITALISED	HAS_BANK_AC	HAS_CREDITCARD	HAS_KISAN_CREDITCARD	HAS_DEMAT_AC	HAS_PF_AC	HAS_LIC	HAS_HEALTH_INSURANCE	HAS_MOBILE
26	23079769	2	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11713	Aug 2022	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Family split	Karnataka	Gadag	RURAL	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
26	23079769	3	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11713	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	24	0	Son	Unmarried	Karnataka	Hindu	Other OBC	OBC	Y	10th Std. Pass	Not Applicable	N	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	2	-100	-100	Full-time	Self-employed not on digital platform	Own-farm	Not Applicable	4.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	8.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	23079769	4	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11713	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	22	0	Son	Unmarried	Karnataka	Hindu	Other OBC	OBC	Y	Graduate	Arts	N	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	10	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	3.5	-100.0	0.0	0.0	1.0	3.0	0.0	0.0	2.0	2.0	12.5	Y	N	N	Y	N	N	N	N	N	N	Y
26	23079769	5	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11713	Aug 2022	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Family split	Karnataka	Gadag	URBAN	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
26	26470117	1	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11713	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	45	0	HOH	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	7th Std. Pass	Not Applicable	N	Not Applicable	Self Employed Entrepreneur	Retail Trade	Smaller businessmen (smaller shops or offices), Shopkeepers, small dhaba owners	Employed	25	-100	-100	Full-time	Self-employed not on digital platform	Own - establishments/shops/vehicles	Not Applicable	0.5	8.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	2.0	12.0	Y	N	N	Y	N	N	N	N	Y	Y	Y
26	26470117	2	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11713	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	42	0	Spouse	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	4th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	15	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	7.5	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.5	12.0	Y	N	N	Y	N	N	N	N	N	N	N
26	64397367	1	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11713	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	38	0	HOH	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	10th Std. Pass	Not Applicable	N	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	15	-100	-100	Full-time	Self-employed not on digital platform	Own-farm	Not Applicable	1.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.5	10.5	Y	N	N	Y	N	N	N	N	Y	N	Y
26	64397367	2	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11713	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	32	0	Spouse	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	8th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	10	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	9.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	2.0	11.5	Y	N	N	Y	N	N	N	N	N	N	N
26	64397367	3	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11713	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	0.0	0.0	0.0	2.211332	2.211332	2.211332	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	5	0	Son	Not Applicable	Karnataka	Hindu	Lingayat	Intermediate Caste	Not Applicable	No Education	Not Applicable	Not Applicable	Not Applicable	NonSchooling Child	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
26	64397367	4	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11713	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	0.0	0.0	0.0	2.211332	2.211332	2.211332	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	3	0	Son	Not Applicable	Karnataka	Hindu	Lingayat	Intermediate Caste	Not Applicable	No Education	Not Applicable	Not Applicable	Not Applicable	NonSchooling Child	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	Not Applicable
26	16806540	2	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11713	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	45	0	HOH	Married	Karnataka	Hindu	Other OBC	OBC	Y	10th Std. Pass	Not Applicable	N	Not Applicable	Wage Labourer	Real Estate & Construction	Concrete mixers, tile-setters, plasterers	Employed	25	-100	-100	Full-time	Daily Wage worker/ Casual labour	Market place	Not Applicable	1.5	8.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	1.5	11.5	Y	N	N	Y	N	N	N	N	Y	Y	Y
26	16806540	3	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11713	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	41	0	Spouse	Married	Karnataka	Hindu	Other OBC	OBC	Y	5th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	20	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	8.5	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	2.0	12.0	Y	N	N	Y	N	N	N	N	N	N	N
26	16806540	4	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11713	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	0.0	0.0	0.0	2.211332	2.211332	2.211332	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	5	0	Daughter	Not Applicable	Karnataka	Hindu	Other OBC	OBC	Not Applicable	No Education	Not Applicable	Not Applicable	Not Applicable	NonSchooling Child	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
26	24786274	2	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11713	Aug 2022	Non-Response	Could not be executed	Data Not Available	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	50	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
26	24786274	3	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11713	Aug 2022	Non-Response	Could not be executed	Data Not Available	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	28	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
26	29387351	1	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11714	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	52	0	HOH	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	8th Std. Pass	Not Applicable	N	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	30	-100	-100	Full-time	Self-employed not on digital platform	Own-farm	Not Applicable	1.5	8.5	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	9.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	29387351	2	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11714	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	42	0	Spouse	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	7th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	20	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	8.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	3.0	10.5	Y	N	N	Y	N	N	N	N	N	N	N
26	29387351	3	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11714	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	18	0	Son	Unmarried	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	12th Std. Pass	Arts	N	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	6	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	0.0	-100.0	0.0	0.0	0.0	4.5	0.0	0.0	2.5	3.0	14.0	Y	N	N	Y	N	N	N	N	N	N	N
26	29387351	4	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11714	Aug 2022	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Shifted to in-laws/new residence after marriage	Karnataka	Haveri	RURAL	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
26	94624511	2	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11714	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	42	0	HOH	Widowed	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	5th Std. Pass	Not Applicable	N	Not Applicable	Agricultural Labourer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	20	-100	-100	Full-time	Daily Wage worker/ Casual labour	Other's farm	Not Applicable	1.5	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	9.5	Y	N	N	Y	N	N	N	N	N	N	Y
26	94693064	1	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11714	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	66	0	HOH	Widowed	Karnataka	Hindu	Service OBCs (Besta/Agasa/Hajama/etc.) (Mazhabi)	OBC	Y	4th Std. Pass	Not Applicable	N	Not Applicable	Retired/Aged	Not Applicable	Retired/Aged	Unemployed, not willing and not looking for a job	6	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	5.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	2.5	15.0	Y	N	N	Y	N	N	N	N	N	N	N
26	94693064	2	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11714	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	40	0	Daughter-in-law	Widowed	Karnataka	Hindu	Service OBCs (Besta/Agasa/Hajama/etc.) (Mazhabi)	OBC	Y	5th Std. Pass	Not Applicable	N	Not Applicable	Agricultural Labourer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	20	-100	-100	Full-time	Daily Wage worker/ Casual labour	Other's farm	Not Applicable	2.0	9.0	0.0	0.0	0.5	0.0	0.0	0.0	2.5	0.5	9.5	Y	N	N	Y	N	N	N	N	N	N	Y
26	94693064	3	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11714	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	16	0	Grandchild	Unmarried	Karnataka	Hindu	Service OBCs (Besta/Agasa/Hajama/etc.) (Mazhabi)	OBC	Y	10th Std. Pass	Not Applicable	N	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	4	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	0.0	-100.0	0.0	0.0	1.0	4.5	0.0	0.0	0.5	1.0	17.0	Y	N	N	Y	Not Applicable	Not Applicable	N	N	N	N	N
26	94693064	4	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11714	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	0.0	0.0	0.0	2.211332	2.211332	2.211332	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	14	0	Grandchild	Unmarried	Karnataka	Hindu	Service OBCs (Besta/Agasa/Hajama/etc.)	OBC	Y	8th Std. Pass	Not Applicable	N	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0	-100.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	1.5	15.5	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
26	36749480	1	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11714	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	42	0	HOH	Married	Karnataka	Hindu	Other OBC	OBC	Y	10th Std. Pass	Not Applicable	N	Not Applicable	Wage Labourer	Real Estate & Construction	Concrete mixers, tile-setters, plasterers	Employed	20	-100	-100	Full-time	Daily Wage worker/ Casual labour	Market place	Not Applicable	0.5	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	10.5	Y	N	N	Y	N	N	N	N	Y	N	Y
26	36749480	2	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11714	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	35	0	Spouse	Married	Karnataka	Hindu	Other OBC	OBC	Y	8th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	15	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	7.5	-100.0	0.0	0.0	0.0	0.0	0.5	0.0	3.0	1.5	11.5	Y	N	N	Y	N	N	N	N	N	N	N
26	36749480	3	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11714	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	15	0	Daughter	Unmarried	Karnataka	Hindu	Other OBC	OBC	Y	8th Std. Pass	Not Applicable	N	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	3	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	0.0	-100.0	0.0	0.0	0.5	4.5	0.0	0.0	2.5	1.5	15.0	Y	N	N	N	Not Applicable	Not Applicable	N	N	N	N	N
26	65830839	1	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11714	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	42	0	HOH	Married	Karnataka	Hindu	Other OBC	OBC	Y	10th Std. Pass	Not Applicable	N	Not Applicable	Wage Labourer	Real Estate & Construction	Concrete mixers, tile-setters, plasterers	Employed	20	-100	-100	Full-time	Daily Wage worker/ Casual labour	Market place	Not Applicable	0.5	8.0	0.0	0.0	0.5	0.0	0.0	0.0	1.5	1.5	12.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	65830839	2	Karnataka	HR 61	Gadag	RURAL	HR 61_RURAL_R	PSU_ID_11714	Aug 2022	Accepted	No Failure	N	3396.386918	3396.386918	3396.386918	3194.611837	3194.611837	3194.611837	2.211332	2.211332	2.211332	2.136722	2.136722	2.136722	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	35	0	Spouse	Married	Karnataka	Hindu	Other OBC	OBC	Y	10th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	15	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	8.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	2.0	12.5	Y	N	N	Y	N	N	N	N	N	N	N
